content,score
")人(ﾟ∀ﾟ )(*^o^)／＼(^-^*)(*^o^)／＼(^-^*)(((ＵωＵ｀ *)(* ´Ｕω4 Ｕ)))3iijb,🌰🌰🫒🫑🍌🍌",2
bagus,5
Kenapa sampai sekarang vaksin booster q belum muncul? Udah chat wa sama email gk ad tanggapan sama sekali 😑,2
Sertifikat vaksin bostet 2 tidak bisa masuk sudah 2 bulan vaksin belum muncul,1
"Ini gimna vaksin sudah boster 3 tpi cetak vaksin gk muncul mlah hilang semua,msuk aplikasi mlah hilang semua cetak vaksinnya ribet sekali!!",1
Aplikasi asu,1
"untuk developer tolong di perbaiki bug di dalam aplikasinya, udah vaksin dosis ke 3 booster tapi di aplikasi tidak masuk masih tercantum 2 dosis doang, udah rujuk ke tempat vaksin sudah terdaftar, tapi di aplikasi tidak ada, dan masih warna kuning yang seharusnya hijau, tolong segera di perbaiki terimakasih.",1
Aplikasi yg sangat berguna,1
"Diunduh tidak bisa,walaupun sudah hapus aplikasi lain lain,sangat buruk sekali Saat ingun menginstal aplikasi nya",1
"Sangat jelek tidak seperti dulu tiket vaksin sangat bagus dan mendetai, sekarang cuma biasa saja seperti bukan tiket asli dan keterangan juga tidak ada untuk jenis vaksinnya apa, dan tempat pemberian vaksi juga tidak dijelaskan sungguh sangat kecewa.",1
Lebih responsif customer service shopee dibandingin customer service kemenkes,1
"Saya udah 3x vaksin sampe Buster,ko hasilnya ga keluar",1
Mau login atau daftar saja Tidak bisa selalu ditolak dengan keterangan no HP atau alamat email telah terdaftar tapi ketika mau masuk malah gak bisa Ini Aplikasi makin tidak jelas Kalau tidak bisa buat aplikasi ini lebih baik kembali ke PeduliLindungi saja itu malah lebih baik dan tidak ribettt. Intinya Aplikasi ini tidak membantu sama sekali Terima kasih Lebih baik PeduliLindungi,1
"Data tambah tidak update, tambah anggota (anak) data sesuai di pedulilindungi, disini selalu muncul notif merah ""NIK tidak terdaftar.."" Sekarang bingung sudah mau lihat record vaksin anak😒",1
"Mau download susah banget muter terus padahal kuota luber2, penyimpanan jg aman,download apk lain bisa giliran apk ini muter terus gk ke download2. Heran-,-",1
Sangat terbantu,5
APL ini buruk kl gk di buka 1. 2 Minggu akan keluar sendiri dan kita di suruh masuk lg itupun mesti 2 x masuk br bisa ...diperbaikilah.,3
"LOGIN AJA SUSAH, KESALAHAN² PADAHAL SEMUA UDAH BENAR, BIKIN KESEL",1
Bukti udah vaksin 3 booster gk muncul² padahal udah lama boster dan udah di update beberapa kali tetap aja buruk!!!😡😠🤬,1
Makin gak jelas..mungkin si corona habis proyek nya juga habis..jd bikin aplikasi nya ngasal aja..sudah sertifikat gak ada..jd gak bisa cetak..susah login..,1
Mau cetak sertifikat vaksin aja dipersulit malah nyusahin rakyat,1
"Susah vaksin sampai 3 kali malah update belum vaksin, gilaa ini aplikasi",1
d'update malah eror annjjjeenggg,1
Aplikasi rusak,1
"Sangat mengecewakan sekali saya mau ngelamar kerja jadi susah banget, padahal udah vaksin bosster tapi belum ada di apk nya masih vaksin dua bisa mohon di perbaikilah secepatnya.",1
"APLIKASI YANG TIDAK BERGUNA! SUDAH DAFTAR BAIK"" MASIH GAK BISA MASUK . BEDA JAUH SAMA PEDULI LINDUNGI YANG GAMPANG DIAKSES .!",1
aplikasi buruk,1
"Aplikasi bodohhhhh di update bukan na smkin pinter, mlh semakin bodoh",1
"aplikasi yg gajelas bgt yahhh, kakak saya udah vaksin 2x tpi di aplikasi ini baru sekali dan info surat vaksin aja gaada",5
"Habis vaksin booster 1 tidak muncul sertifikatnya di aplikasi satu sehat,,soalnya lagi dbutuhkn buat syarat melamar pekerjaan",1
Okok,5
Penurunan kualitas,1
"Aplikasi sampah, bukannya update tambah lengkap fiturnya malah tambah banyak bug nya asssssssssss",1
"Udah vaksin boster 1 / vaksin ke 3 udah 1 bulan lebih sertifikat ga keluar ini gimana,",1
Klo mau perbarui tu jgn daftar ulang ke kasian yg orngnya gampang lupa sama email😌,1
"kenapa aplikasinya di update makin kurang ya, nyari kartu vaksinnya ga ada dan disitu tertulis vaksin pertama sedangkan yg lainnya ga ada",1
"Udah vaksin booster tp masih saja belum masuk"" di sertifikat masih aja vaksin 2",1
Sertifikat vaksin nya ga ad id nya lagi,2
cara liat kartu vaksinnya gimana ya ini makin lama makin ga bagus,1
Sertif vaksin gw gbsa diliat tijel ni apk mending versi dlu najong,1
Aplikasi berjalan lancar meskipun sedikit lag tapi tingkat kan lagi dah,5
Sertifikat boster kok muncul di hp,3
Mohon maaf ini saya kok ga ada sertifikatnya yaa Tolong di tindak dong,1
semakin update semakin gajelas,1
Udah up malah kagak keluar tu serifikat gue tanya bukan dikasih solusi malah di bikin ribet.,1
"Aplikasi jelek, udah vaksin tapi gak ada sertifikat Pelayanan nya lemot banget",1
"Tiket vaksin booster tidak keluar, menghubungi Call Center katanya ""tunggu petugas kami akan segera menjawab pertanyaan anda"" Tpi tidak ada balasan, jelek banget pelayanannya",1
Status warna salah,1
aplikasi tambah gk jelas,1
Padahal saya sudah vaksin sampek booster ke tiga... Knpa yg muncul cuma vaksin 1 saja ya.... Tolong ini buat ngelamar kerja. Butuh bukti vaksin ke 2 minimal...,1
Taik lqh ga bisa di instal,1
Bagus,5
"Klo gak mampu gak usah sok""an. Aplikasi di update makin busuk.",1
"gimana ini, saya mau vaksin booster ke 2 tapi belum ada tiket vaksinnya, sedangkan terhitung dari booster pertama sudah 7 bulan, tolong diperhatikan baik baik...",1
Memang ada birokrat kotor di ranah kesehatan udh 3 bulan vaksin booster ngak keluar,1
ga jelas,1
pol jelek,1
Setiap buka apk selalu minta update & minta Nope lg🤦🏻🤦🏻🤦🏻. Tim IT nya belum oce...,1
Aplikasinya sangat buruk.. masak mau masuk akun aja sulit.. pdhal udah ngisi bner.. malah suruh masuk lagi... diperbaiki dong...,1
"Aplikasi buruk,di update malah makin buruk",1
Aplikasi buruk saya udah vaksin ke 2 niat mau booster karena saya mau lamar kerjaan jadi terhambat karena di aplikasi ini sertifikat vaksin hanya muncul yang ke 1 padahal udah ke 2 aplikasi jelek,1
Nomor udh didaftarkan tapi pemberitahuan nomor tidak terdaftar,1
"saya udah masuk booster 1 dan udah lewat vaksin 1 dan 2 tapi status diaplikasi ini terdaftar malah hanya vaksin 1, udah update tapi sama sekali tidak berubah menjadi lebih baik, untuk aplikasi peduli lindungi lebih akurat, sepertinya pihak pengembang aplikasi ini tidak menghiraukan segala masukan /kritik penggunanya , padahal aplikasi ini harusnya menjadi salah satu bantuan sumbangsih untuk masyarakat indonesia, masa kalah dengan negara tetangga yang lebih kecil dari INDONESIA",1
"Tidak ad guna nya,respon tidak ada,penginputan data selalu salah, konfirmasi yg selalu di persulit.",1
"Apk resmi milik pemerintah sangat2 perlu untuk keperluan publik kok amburadul sekali pengelolaannya, urus yg bener dong..",2
Penjual data masyarakat berkedok app kesehatan,1
Gak bisa di download,1
"Gimana sih,gabisa login sma sekali.",1
"sumpah apk ke ga guna sihh,sumpah abis di update malah sering crash crash mulu,buat developer ny klo ganiat bikin apk gausah bikin,kepaksa bgt download ini apk,klo ganiat bikin gausah bikin apknya,nenek gua lebih jago bikin apk",1
"Bukan nya membantu tapi malah mempersulit, mau lihat ID sertifikat aja gabisa, masih nyaman dengan aplikasi yang dulu",1
Aplikasi semakin buruk kenapa tidak bisa melihat sertivikat vaksin yang lain kenapa hanya satu orang saja,1
good,5
"Mau beralih ke transformasi digital tapi ngurus keamanan data aja gabisa. Masa nik saya dipake sama orang lain, udah konfirmasi ke wa gaada respon sama sekali.",1
"sungguh aplikasi mempersusah orang udah vaksin boster , tapi di aplikasi baru vaksin ke 2 sudah 3 bulan di aplikasi tidak berubah di WA juga tidak respon cuma robot pengaduan lewat Email juga sama semoga hidupmu semakin sulit jika mempersulit orang",1
"Aplikasi ini menyusahkan, susah login. Beda dgn peduli lindungi",1
Gak bisa masuk,1
"Susah banget log in, eror mulu. Yg sebelumnya lebih lancar malah, setelah di update jd gini. Kan kesel org butuh buat daftar2 apk nya eror terus tiap login.",1
"Hallo Admin, Kenapa pada versi yang baru ini, setelah saya logout, saya tidak bisa login kembali, Selalu muncul, terjadi kesalahan, silahkan coba kembali Terimakasih",1
"Harus ada peningkatan,sudah boster tapi data gak keluar",1
Gagal masuk mulu heran,1
Gaguna,1
susah login,1
"Sya SDH vaksin 3x di peduli lindungi.certifikat SDH ada. Bgtu perbarui aplikasi malah masuk satu sehat. Masukin nmr TDK BS utk login Pake email jg TDK bisa. Trs Klo sya keluar gmna mau liatin sertifikat vaksin Aplikasi gk berbobot,ribet sangat buruk gak praktis.aplikasi babi ini mah",1
Semakin di update ko semakin susah buat masuk nya aplikasinya makin buruk,1
Tidak bisa daftar terjadi kesalahan Mulu aplikasi goblog asu sama pemerintahan nya juga smua asu ..mempersulit rakyat doang badjingan,1
Aplikasi tolol gabisa login bego,1
Sertifikat tidak muncul,1
Tidak bisa dibuka,1
Aplikasi makin ngk jelasss,1
Aplikasi nya buruk banget plus gak bisa undur sertif vaksin,1
"Apklikasi butut, udh vaksin ketiga padahal, diaplikasinya malah gamuncul muncul",1
Ingin ku berkata kasar 🥰,1
"Aplikasi tolol,udah vaksin sertifikar tidak keluar,malah suruh vaksin lagi",1
Saya tidak menemukan data sertifikat vaksin ke-3 saya..,2
app tai,1
Mau rubah data tapi tidak ada pelayanan sama sekali,1
"Semenjak berubah menjadi satu sehat, sertifikat non covid hilang dari data base, waktu masih peduli lindungi datanya maaih ada, karena ada sebagian daerah memerlukan data sertifikat seperti Vaksin MR pada anak2, sangat di sayangkan database nya jadi amburadul, kalau bisa datanya di kembalikan lagi karena kami butuh juga untuk sertifikat vaksin non covid",2
Download sertifikat malah keluar kartu vaksin meskipun agak sama tapi gue butuh yang ada tuisan sertifikat,1
"Sudah update, gak ada perobahan, tidak bisa robah sertifikat vaksin ke KSA arab saudi, percuma update",1
Belum tahu,5
"lah aplikasinya cacad woi kaga bisa login, udh bener peduli lindungi malah gaya gayaan ganti",1
Unduh sertifikat selalu gagak. Menguji kesabaran.,4
"Ini aplikasi gunanya apa ya? Udah masuk ke halaman aplikasi tapi g bisa buka apapun.. mau lihat kartu digital g bisa, lihat riwayat periksa medis g bisa, tanggal lahir jadi salah.. bagus peduli lindungi.. ini parah",1
"Saya vaksin pertama dan kedua di tahun 2021, tapi pas di cek kembali sertifikat nya tidak terbaca, ini gimana sih?",1
"Aplikasi Rusak, Payah, Sertifikat Vaksin Tidak Keluar Payah",1
"Lama banget masukin sertifikat vaksin 3, gegara app ini saya mcu jadi di pending hadeh, perusak rezeki orng",1
Bagus,5
"Vaksin booster sudah 3 kali, sertifikat nya muncul cm 1. App korup nih kyknya",1
Bukannya maju makin mundur... Lebih baik aplikasi peduli lindungi yg lama...,2
Woi aplikasi korupsi,1
Apk jelek mau login aj susah nya minta ampun,1
Makin ga jelas,1
Sertifikat Vaksin ke 3 tidak muncul,1
"Aplikasi tambah jelek , hancur,ngak jelas",1
"Aplikasi buruk sekali tidak bisa ubah akun terutama Nik, saat ini aku hapus aplikasinya.. Org juga gak guna,,",1
Kurang lengkap,1
Tolong untuk sertifikat vaksin dosis 3 segera di proses secepatnya,1
Biasanya langsung muncul sertifikat vaksin nya setelah di Kelik profil,1
"V b,,vee",3
Aplikasi bobrok serifikat sudah 2bulan gak muncul,1
Di peduli lindubfi akun saya sudah komplit statusnya sampe booster ko di aplikasi ini dibilangnya saya baru vaksin ke 1?,1
"Ini gimana sih kok nama ga sesuai dengan NIK? padahal saya sudah masukan dengan benar, TOLONG DONG DI PERBAIKIN KEK GA BECUS BANGET",1
da aku mah gbr,1
Buruk,1
"Tidak jelas, sudah vaksin 2 belum tercatat sertifikatnya",1
Mendingan aplikasi yang lama. Yang ini lemot banget loadingnya padahal pake wifi dan jaringannya juga bagus. Semoga lebih diperbaiki lagi deh,1
"Alhamdulillah, setelah menunggu beberapa purnama akhirnya data vaksin dosis ke-4 (booster ke-2) sudah masuk ke SATUSEHAT. Terima kasih team Helpdesk Pusdatin DTO KemenKes RI...",4
Apl tai,1
Aplikasinya bagus,5
TOLONG DATA KALIAN DI UPDATE MENYESUAIKAN DATA KEMNAKER YANG TERBARU KARNA BANYAK KTP KTP YANG TIDAK BISA MENDAFTAR KE SATU SEHAT KARENA NAMA KTP TIDAK TERDAFTAR PADAHAL SUDAH BENAR,1
Nx,4
Sehat,5
Good,5
Banyak kurangnya.,1
Kurang jelas,1
Mantap,4
"Giliran di abdet malah kagak jelas aplikasi nya, mau liat sertifikat vaksin nya susah",1
Minimal di respon lah ini sudah 6 bulan Tapi tiket vaksin booster kedua belum muncul gimana nih di suruh vaksin tapi syulit,1
Ini kenapa tidak bisa login atau daftar akun padahal nama dan nik sudah sesuai tapi ada tulisan nama dan nik tidak sesuai,1
"Respon lama, terus data aneh tiba tiba muncul padahal belum pernah vaksin, ruksak",1
"Kok nik salah mulu sih... Klo gini,, nannti aplikasinya di banned playstore, apalagi ratingnya makin buruk, star udah 3,",1
Kenapa sya sdh vaksin boster tpi tdk muncul2 di aplikasi masih vaksin ke 2 trus di aplikasi sya cek di tempat vaksin terdaftar vaksin boster ini aplikasinya kurang bagus,1
Mau memulihkan akun tidak bisa,1
"Padahal nama dan nik udah sama, bisa²nya disini katanya berbeda.. Niat ngelayani nggak si, udah bagus² pake peduli lindungi pake ganti segala.. Kurang kerjaan kah",1
"Data diri dan sertifikat nya yang muncul bukan milik saya saat mau ubah data diri di profil pun gak bisa, kecewa dengan update terbaru nya. Jujur masih bagus yang peduli lindungi",1
Harusnya bisa pakai otp sms karena tidak semua nomor yang terdaftar ada WA nya,1
Good,5
"Sumpah mau cetak sertifikat vaksin aja susahnya minta ampun. Mana waktu kemarin vaksin ke3 kagak dikasih yang versi cetak, turus kudu gimana? Padahal perlu banget buat daftar kerja",1
Alhamdulillah,5
Aplikasi sangat buruk masa sdah vaksin 3 di aplikasi masih dosis 2 mohon tindak lanjut nya kasih an yang membutuhkan.....,1
"Ini aplikasi maksudnya apa yaa. Saya sudah pernah daftar PeduliLindungi tapi di buka dengan nomor telpon yang sama katanya NIK anda belum memiliki Email. Hpua tolong perbaiki aplikasinya, sediahkan menu perbaiki akun karena masyarakat yg daftar dgn nomor telepon itu kebanyakan tidak bisa akses lagi akun Satu sehat ini karena nomor telepon yang di daftarkan itu hilang",1
Mana sertifikat nya,1
"Aplikasi makin buruk saya sudah vaksin booster 1 sampai 3 dari kantor tapi hanya muncl 1 saja diaplikasi terbaru ini,padahal dipeduli lindungi dlu muncul 3",1
"NIK saya salah, bagaimana cara memperbaikinya?",1
"Gak nduloni aku suntek miiinn,. Sertivikatku gk metu",1
Ok,5
"Mau buka aplikasi peduli lindungi di suruh update, setelah di update malah aplikasinya gak bisa di gunakan, erorr",5
"ko update malah kaya gini apk nya.? tidak memuaskan seperti yang dulu, hasil vaksin gada",1
Aplikasi Satu sehatnya sangat membantu banget,5
"GIMANA SII MENDING GA USAH BIKIN APLIKASI INI DARI AWALNYA, NOMOR SAYA HILANH DAN EMAIL JUGA HILANG KARNA GANTI HP, DAN SAYA GA BISA LOGIN DAN CHAT KEMENKES MALAH RESPON YG LAINNYA GA ADA PERNAH ADA JAWABAN UNTUK MASALAH SAYA, HAPUS AJA APLIKASI INI GARA GARA LU GUA GA BISA INTERVIEW KERJA",1
Jooossss,5
Ok,5
"update bukannya lebih baik malah lebih buruk, banyak bug ga jelas seperti nomor telepon/email tidak terdaftar PAYAH",1
"Status vaksinasi hilang, nyusahin orang yang mau kerja!!!!!",1
"Saya tidak bisa UPDATE sertifikat perjalanan luar negeri,udah di ulang berkali TPI gak bisa.",1
yo ñň nZr,4
Suka,5
Keren,5
Sangat bagus,5
Bravo,5
Aplikasi TDK berfaeda..setiap daftar gagal Bukan bikin mudah menyulitkan Kembali kan pedulilindungi karena lebih baik,1
"Makin parah, ngga bisa di buka",2
"Ni aplikasi ada yang ngurus apa nggak ya bikin ribet aja, katanya disuruh vaksin giliran udah di vaksin status vaksin gak nambah minta bantuan gak ada yang ngerespon ujung"" Kita juga yang kesulitan. Kesana kesini suruh pake surat vaksin tolong dong pelayananya",1
Pembaharuan tolol.!!!,1
"Parah sih, kirim pesan WHATSAPP dari hari apa bilangnya menunggu antrean terus, apa kaah gak ada petugas nya gitu?",1
"Kenapa ya sertifikat Vaksin susah banget keluarnya,, padahal saya vaksin sudah seminggu yang lalu,, dulu pake peduli lindungi perasaan cepat deh dapet sertifikat nya,, kecewa banget, ada chat bot tapi tidak membantu sama sekali",2
Kembalikan peduli lindungi,1
Aplikasi jdi susah nyari riwayat vaksin ga ada,2
SEᖇTIᖴIKᗩT ᐯᗩKSIᑎ ᗷOOSTEᖇ ᑭEᖇTᗩᗰᗩ SᗩYᗩ ᗷEᒪᑌᗰ KEᒪᑌᗩᖇ,5
Update Mulu bagus kgk jelek iya,1
"Covid annjjj... Penyakit wong di dedike bisnis. Cuma nguntungke neng pemerintah tok. Opo wes jal maksude nggawe2 apk kokie, wes kokui saiki wes ora kanggo ki apkne..",1
"Kocak! Buat apa bikin aplikasi seperti ini kalau ujung-ujungnya banyak cacatnya! Saya sudah vaksin 3 tapi di keterangan aplikasi masih tertulis kalau saya baru vaksin 2! Bangun pak buk! Sekarang aturan dari pemerintah udah ribet, kenapa lu nambah bikin ribet dengan membiarkan aplikasi ini gk ada gunanya! Padahal udah banyak yg ngeluh tentang kebobrokan aplikasi ini, tapi malah gk ada tindak lanjutnya, kocak! Aplikasi juga sudah saya update tapi masih aja gk ada yg berubah! Tetap masih bobrok!",1
Ini malah jadi bingung aplikasinya. Enakan yang lama kembaliin woy aplikasi peduli lindungi yang lama. Yg sekarang malah bikin pusing gak ngerti.,1
"Saya coba login kenapa tidak bisa terus ya? Aneh banget nih aplikasi. Login via otp wa d input otpnya silahkan coba lg, coba login pakai otp email begitunjuga. Maunya apa hadeeh",1
Saya coba lagi,5
Biasanya abis update makin bagus ini malah makin leg,1
"Mohon dibenahi untuk Permasalahan Sertifikat Vaksin Tidak Muncul, Ini sangat menyulitkan Masyarakat yang Ingin Melakukan vaksinasi booster 1/2.",2
"SANGAT TIDAK MEMBANTU,DI UPDATE KE SATU SEHAT MALAH MENYUSAHKAN, DI HUBUNGI SELAMA 1MINGGU SELALU SIBUK ... HARUS BOLAK BALIK KONFIR KE KLINIK KARENA TIKET VAKSIN BELUM DIMUNCULKAN JADI TIDAK BISA DI INPUT DATANYA...SANGAT MENYUSAHKAN!!!!!",1
Ko makin gk jelas yah.masa yg ada cuman paksin pertama..yang ke2 ke 3 gk bisa tampil parahh parahh.kartu sertifikat vaksin nya jga gk bisa di lihat.,2
Satu sehat sangat komprehensif,5
"untuk perubahan dari peduli lindungi menjadi satu sehat sebenarnya banyak menuai permasalahan mulai dari sertifikat vaksin tidak muncul, tidak dapat melakukan login, data pengguna mengalami reset dan banyak lagi semoga kedepannya satusehat bisa menjadi aplikasi yang dapat membantu masyarakat dalam mengakses keperluan mereka seputar info kesehatan dan vaksinasi",3
"Setelah update kenapa malah gak bisa masuk ke akun lama, sangat mengecewakan. Lebih suka yang peduli lindungi.",1
Aplikasi luar biasa,5
Terima kasih,5
Sangkat merugikan sekali bagi masyarakat indonesia coba pihak yang membuat afk ini di perbaiki lagi,1
Makin kesini makin kesana nih apk,1
Nambah satu lagi dari ratusan ribu aplikasi pemerintah yg bikin gedek-gedek,1
Buruk,1
"Aplikasi carri duit,minta perbaruhi terus",1
Mending peduli lindungi,1
Mantap kali,3
Woi kartu faksin mana gua mau lamar pekerjaan gak bisa gara2 aplikasi konyol ngapain di per barui,1
"Kacau. Di vaksin kapan, tanggalan malah acak di Aplikasi ini. Tolong di update sistemnya.",1
Semakin buruk berhari hari ganti profil tdak bisa di ganti,1
sertifikat vaksin tidak bisa di download,1
"Ini gimana ya? Aku ke logout pas di update, giliran mau logib ulang susahnya bukan main, banyak ij8 itunya, kode OTP gak masuk lah, daftar ulang ga bisa, nomor sudah terdaftar, kebanyakan percobaan log in, sampah bngt aplikasinya !!! Ganggu orng mau perjalanan aja !!",1
"Susah buat download sertifikasi vaksin, mending pedulilindungi aja",1
Susah diakses Uda susah makin susah,1
Vaksin terlihat milik orang lain,1
baru tau ganti nama,1
"beki tolol aplikasi teh naha eweh sertifikatan vaksin ajig:(,penting iyeu teh lol",1
kesehatan perlu di jaga,1
"Aplikasi sangat buruk, sudah di update riwayat vaksin tidak lengkap",1
Jadi gini ya aplikasinya. Bagusan peduli lidungi yg dulu perasaan.,1
